config,dataset,modelo,mse_original,mse_optimizado,mejora_%,tiempo_optimizador_s,num_features,name,pop_size,crossover_prob,mutation_prob,elitism,complexity_penalty,patience
PenalizacionFuerte,Diabetes,LinearRegression,2848.3106508475075,2597.034756969124,8.821927264275653,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,Ridge,3105.4721464484733,2729.7488421153303,12.098749775065066,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,Lasso,2846.0124047218987,2712.456841785739,4.69272595982273,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,ElasticNet,2808.312249539323,2691.40451372682,4.162917988613302,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,BayesianRidge,2826.1947991560064,2712.260143986954,4.031380115874428,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,DecisionTree,5941.7027027027025,5497.054054054054,7.483522331845904,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,RandomForest,3010.1125675675676,2627.561036036036,12.708877922152473,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,ExtraTrees,2688.987131531531,2602.066119819819,3.232481505488105,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,GradientBoosting,3184.486512888118,2869.775363110986,9.882634091978304,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,AdaBoost,2996.4916864419347,2920.100104214949,2.549367400971958,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,SVR,4511.870338681655,5311.794730193886,-17.729330221532138,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,MLP,6385.281787954758,3204.4494335268405,49.815066273633576,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,KNeighbors,3060.166486486487,4214.079279279279,-37.707516825911334,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PenalizacionFuerte,Diabetes,Huber,2848.712270747901,2783.357781171579,2.294176574005624,188.55335116386414,20,PenalizacionFuerte,25,0.7,0.35,True,0.005,30
PoblacionPequena,California,LinearRegression,0.5411287478470683,0.43521612936950566,19.57253590738729,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,Ridge,0.5410468729073385,0.43529210682955394,19.54632239338282,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,Lasso,0.5394284335040465,0.4362026816044764,19.136134747112056,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,ElasticNet,0.5396855165189584,0.4361807260650582,19.178723031427538,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,BayesianRidge,0.5408476251390804,0.4354352866441926,19.49021010636419,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,DecisionTree,0.5285224061284108,0.4818835662057558,8.824382728501313,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,RandomForest,0.2542358390056568,0.23229162245779186,8.631441040606669,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,ExtraTrees,0.2486223573508362,0.2705440446294873,-8.817263062033032,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,GradientBoosting,0.28952296442116765,0.28013789983680754,3.2415613742845295,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,AdaBoost,0.819367370085345,0.8992088576770566,-9.744284493949928,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,SVR,1.3525489127697103,1.3475825183159975,0.3671877894266151,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,MLP,0.6307256030536917,0.5356561248746537,15.073032982766833,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,KNeighbors,1.132222068863644,1.062631657261844,6.146357107457245,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,California,Huber,0.6273176291227253,0.5190980345114771,17.251164256708083,9.12563967704773,16,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,LinearRegression,2848.3106508475075,2746.797348207687,3.5639828334601,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,Ridge,3105.4721464484733,2673.138484192972,13.92167251443337,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,Lasso,2846.0124047218987,2767.579172549495,2.7558991676309263,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,ElasticNet,2808.312249539323,2691.353001746769,4.164752256866732,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,BayesianRidge,2826.1947991560064,5514.80111368481,-95.131670164127,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,DecisionTree,5941.7027027027025,5127.189189189189,13.708419190058352,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,RandomForest,3010.1125675675676,2543.480552252252,15.502145014211044,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,ExtraTrees,2688.987131531531,2641.6409675675677,1.7607434192887683,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,GradientBoosting,3184.486512888118,2682.2218007102247,15.772235496842235,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,AdaBoost,2996.4916864419347,2892.585163667133,3.467605908767968,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,SVR,4511.870338681655,5505.257181748205,-22.017185080651338,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,MLP,6385.281787954758,3139.6591194549087,50.82974841646637,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,KNeighbors,3060.166486486487,4107.302702702703,-34.21827605917218,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
PoblacionPequena,Diabetes,Huber,2848.712270747901,2816.925183723728,1.1158405624386858,194.29351544380188,20,PoblacionPequena,10,0.6,0.35,True,0.001,30
MicroEvolucion,California,LinearRegression,0.5411287478470683,0.45414613199342796,16.074292153153735,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,Ridge,0.5410468729073385,0.4540977941582825,16.07052606770121,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,Lasso,0.5394284335040465,0.4527074851964911,16.0764510955103,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,ElasticNet,0.5396855165189584,0.4530539768296622,16.052226164615423,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,BayesianRidge,0.5408476251390804,0.4539258836290921,16.07139191701843,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,DecisionTree,0.5285224061284108,0.5466891316241667,-3.4372668566376774,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,RandomForest,0.2542358390056568,0.2579167061027216,-1.447815977267819,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,ExtraTrees,0.2486223573508362,0.2884826123951965,-16.032449965114214,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,GradientBoosting,0.28952296442116765,0.29277703458279364,-1.1239419878598333,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,AdaBoost,0.819367370085345,0.7765676973543306,5.2235022156857935,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,SVR,1.3525489127697103,1.3506578414436043,0.13981537438327862,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,MLP,0.6307256030536917,0.5623449553723135,10.841584256340575,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,KNeighbors,1.132222068863644,1.119793219552964,1.0977395382474886,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,California,Huber,0.6273176291227253,0.5325729115435591,15.10314921512126,22.524651527404785,16,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,LinearRegression,2848.3106508475075,2566.6671086937113,9.888090755479706,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,Ridge,3105.4721464484733,2668.2707826605592,14.078418455239172,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,Lasso,2846.0124047218987,2684.3993677349254,5.678578094699683,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,ElasticNet,2808.312249539323,2646.0588432622812,5.777612738884641,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,BayesianRidge,2826.1947991560064,5516.444457708387,-95.18981704147839,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,DecisionTree,5941.7027027027025,4988.486486486487,16.04281237064632,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,RandomForest,3010.1125675675676,2574.759295495496,14.4630229700637,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,ExtraTrees,2688.987131531531,2538.365595495495,5.601422716747928,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,GradientBoosting,3184.486512888118,2598.220446417112,18.410065927373065,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,AdaBoost,2996.4916864419347,2701.733652001131,9.836771307408586,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,SVR,4511.870338681655,5506.681233090369,-22.048747409248293,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,MLP,6385.281787954758,3400.9072771421143,46.73833684900782,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,KNeighbors,3060.166486486487,4161.877477477477,-36.001668401248125,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
MicroEvolucion,Diabetes,Huber,2848.712270747901,2719.3487130223994,4.541124038881561,188.9484121799469,20,MicroEvolucion,12,0.65,0.3,True,0.001,60
CruceAltoMutacionMedia,California,LinearRegression,0.5411287478470683,0.4510212539157259,16.65176619978953,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,Ridge,0.5410468729073385,0.4508631336434009,16.668378245923765,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,Lasso,0.5394284335040465,0.44838235123394704,16.878250499084313,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,ElasticNet,0.5396855165189584,0.44893196281090764,16.816006902209068,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,BayesianRidge,0.5408476251390804,0.450606607394475,16.685109363547568,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,DecisionTree,0.5285224061284108,0.5157621571940504,2.414325066714429,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,RandomForest,0.2542358390056568,0.25681154686434426,-1.0131175324302522,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,ExtraTrees,0.24862235735083624,0.26570953274461223,-6.872742892411687,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,GradientBoosting,0.28952296442116765,0.2899601441208893,-0.15100000809802339,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,AdaBoost,0.819367370085345,0.8341568097281118,-1.8049827443368027,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,SVR,1.3525489127697103,1.3099066357013744,3.1527345640324556,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,MLP,0.6307256030536917,37.21167208964996,-5799.819495116047,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,KNeighbors,1.132222068863644,1.0198645037400347,9.923633200011473,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,California,Huber,0.6273176291227253,0.5271143028619376,15.97329990565025,21.47422695159912,13,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,LinearRegression,2848.3106508475075,2665.410398128598,6.421359013789029,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,Ridge,3105.4721464484733,2687.5298460007275,13.458253068723192,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,Lasso,2846.0124047218987,2724.3853404024444,4.27359572002074,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,ElasticNet,2808.312249539323,2689.7583288201754,4.221536288872274,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,BayesianRidge,2826.1947991560064,5516.491622475845,-95.19148588495206,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,DecisionTree,5941.7027027027025,6170.414414414415,-3.8492621249406778,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,RandomForest,3010.1125675675676,2514.758913513513,16.456316597300656,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,ExtraTrees,2688.987131531531,2660.7451990990985,1.0502814275777816,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,GradientBoosting,3184.486512888118,2745.3696408561195,13.789252058528845,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,AdaBoost,2996.4916864419347,2746.4960096858467,8.342945781803103,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,SVR,4511.870338681655,5506.912255664892,-22.053867737564083,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,MLP,6385.281787954758,3287.9721246276017,48.507016075154965,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,KNeighbors,3060.166486486487,4273.9646846846845,-39.664449746713395,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
CruceAltoMutacionMedia,Diabetes,Huber,2848.712270747901,2754.742484647752,3.298675933862505,213.09451866149902,18,CruceAltoMutacionMedia,30,0.85,0.4,True,0.001,35
ExploracionExtrema,California,LinearRegression,0.5411287478470683,0.4422116455209464,18.279772183546516,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,Ridge,0.5410468729073385,0.4421813193589234,18.273010805359036,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,Lasso,0.5394284335040465,0.44275880193431644,17.920751959954828,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,ElasticNet,0.5396855165189584,0.44336961363190086,17.846671800330604,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,BayesianRidge,0.5408476251390804,0.4421905971112553,18.24118724797121,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,DecisionTree,0.5285224061284108,0.47237986355044564,10.622547299219832,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,RandomForest,0.2542358390056568,0.2374439845887066,6.604833717631998,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,ExtraTrees,0.24862235735083624,0.2502847192939088,-0.6686293062239557,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,GradientBoosting,0.28952296442116765,0.2839060867034439,1.9400456640644492,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,AdaBoost,0.819367370085345,0.8678033015266088,-5.91138153771229,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,SVR,1.3525489127697103,1.322780868687309,2.2008848479603715,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,MLP,0.6307256030536917,0.6266874982178121,0.6402316342208003,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,KNeighbors,1.132222068863644,1.000954342742934,11.593814476029163,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,California,Huber,0.6273176291227253,0.5823695694206202,7.165119807801801,44.829103231430054,14,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,LinearRegression,2848.3106508475075,2890.7872660158528,-1.4912915189116305,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,Ridge,3105.4721464484733,2847.1368633131024,8.31871196883257,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,Lasso,2846.0124047218987,2844.69726929156,0.04620975748934608,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,ElasticNet,2808.312249539323,2787.3925931192225,0.744919174266756,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,BayesianRidge,2826.1947991560064,5616.231598637058,-98.7206119094921,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,DecisionTree,5941.7027027027025,5794.324324324324,2.4804064718913055,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,RandomForest,3010.1125675675676,2809.844981081081,6.6531593749771245,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,ExtraTrees,2688.987131531531,2838.7413297297303,-5.569167529370289,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,GradientBoosting,3184.486512888118,3053.3571852407345,4.117754216156433,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,AdaBoost,2996.4916864419347,2834.832729828177,5.394940935267978,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,SVR,4511.870338681655,5510.641950328884,-22.136531785597935,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,MLP,6385.281787954758,4958.26740934119,22.348494960794042,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,KNeighbors,3060.166486486487,4417.851171171172,-44.3663666888759,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
ExploracionExtrema,Diabetes,Huber,2848.712270747901,2849.824297870267,-0.039036133406122886,229.53891038894653,18,ExploracionExtrema,40,0.5,0.65,False,0.001,40
